Entry no,corona_GMA,corona_MPC,corona_AcETMAC,corona_MAA,corona_DMA,corona_PEG,corona_CysMA,corona_GluMA,corona_DMAPS,corona_AEMA,corona_QDMAEMA,corona_HPMAm,corona_KSPMA,corona_MAcEPyr,corona_DSDMA,clogp_corona,mon_corona_mw,mon_corona_apol,mon_corona_mv,mon_corona_psa,dp_corona,corona_mw_total,corona_mv_total,core_BzMA,core_DAAM,core_EGEMA,core_GlyMA,core_HBMA,core_HEMA,core_HPMA,core_MEMA,core_PhA,core_TFMA,core_EGDMA,core_cyclic,clogp_core,mon_core_mw,mon_core_apol,mon_core_mv,mon_core_psa,dp_core,core_mw_total,core_mv_total,ratio_mass,ratio_vol,conc,ph,salt,charged,temp,initiator,sphere,worm,vesicle,other,cophases
496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.58,207.1,32.726274,1.7389,26.3,32,6627.2,55.6448,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.18698086,0.190144503,10,7,0.3,1,70,ACVA,0,0,0,1,0
497,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.58,207.1,32.726274,1.7389,26.3,32,6627.2,55.6448,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.132939628,0.135341126,10,7,0.3,1,70,ACVA,1,0,0,0,0
498,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.58,207.1,32.726274,1.7389,26.3,32,6627.2,55.6448,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,500,72040,592.5,0.084243497,0.085852421,10,7,0.3,1,70,ACVA,1,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,65,10404.55,80.8405,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,20,2881.6,23.7,0.783112489,0.773293604,10,7,0,1,70,ACVA,1,0,0,0,0
500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,65,10404.55,80.8405,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,50,7204,59.25,0.590880567,0.577059115,10,7,0,1,70,ACVA,1,0,0,0,0
501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,65,10404.55,80.8405,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,70,10085.6,82.95,0.507783008,0.493560371,10,7,0,1,70,ACVA,1,0,0,0,0
502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,65,10404.55,80.8405,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.419326107,0.405539767,10,7,0,1,70,ACVA,1,0,0,0,0
503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,65,10404.55,80.8405,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.265283123,0.25434298,10,7,0,1,70,ACVA,1,0,0,0,0
504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,65,10404.55,80.8405,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.194011399,0.185269302,10,7,0,1,70,ACVA,1,0,0,0,0
505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,65,10404.55,80.8405,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.419326107,0.405539767,20,7,0,1,70,ACVA,1,0,0,0,0
506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,55,8803.85,68.4035,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.379282565,0.365982981,10,7,0,1,70,ACVA,1,0,0,0,0
507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,55,8803.85,68.4035,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.234021401,0.223977459,10,7,0,1,70,ACVA,1,0,0,0,0
508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,55,8803.85,68.4035,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.234021401,0.223977459,15,7,0,1,70,ACVA,1,0,0,0,0
509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,55,8803.85,68.4035,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.169214181,0.161365735,20,7,0,1,70,ACVA,0,0,1,0,0
510,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.33,246,69.964723,1.4444,91.88,65,15990,93.886,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.526021449,0.442053619,10,7,0,1,70,ACVA,1,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.58,207.1,32.726274,1.7389,26.3,67,13875.7,116.5063,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.490589987,0.495758199,10,7,0,1,70,ACVA,1,0,0,0,0
512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,56,8963.92,69.6472,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,155,22332.4,183.675,0.286420896,0.274935241,10,3.5,0,0,70,ACVA,0,1,0,0,0
513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,59,9444.13,73.3783,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,160,23052.8,189.6,0.290616067,0.279027965,10,3.5,0,0,70,ACVA,0,1,0,0,0
514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,43,6883.01,53.4791,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.192806747,0.184106533,10,3.5,0,0,70,ACVA,0,0,1,0,0
515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,47,7523.29,58.4539,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,95,13687.6,112.575,0.354689973,0.34177791,10,7,0,0,70,ACVA,1,0,0,0,0
516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,47,7523.29,58.4539,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,95,13687.6,112.575,0.354689973,0.34177791,25,7,0,0,70,ACVA,1,0,0,0,0
517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,47,7523.29,58.4539,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,115,16569.2,136.275,0.312267018,0.300180918,10,7,0,0,70,ACVA,0,1,0,0,0
518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,47,7523.29,58.4539,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,115,16569.2,136.275,0.312267018,0.300180918,25,7,0,0,70,ACVA,0,1,0,0,0
519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,47,7523.29,58.4539,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,130,18730.4,154.05,0.286561242,0.275072128,10,7,0,0,70,ACVA,0,1,0,0,0
520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,47,7523.29,58.4539,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,130,18730.4,154.05,0.286561242,0.275072128,25,7,0,0,70,ACVA,0,1,0,0,0
521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,47,7523.29,58.4539,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,140,20171.2,165.9,0.271652953,0.260543276,10,7,0,0,70,ACVA,0,1,0,0,0
522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,47,7523.29,58.4539,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,140,20171.2,165.9,0.271652953,0.260543276,25,7,0,0,70,ACVA,0,1,0,0,0
523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,47,7523.29,58.4539,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,150,21612,177.75,0.258219156,0.247472205,10,7,0,0,70,ACVA,0,1,0,0,0
524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,47,7523.29,58.4539,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,150,21612,177.75,0.258219156,0.247472205,25,7,0,0,70,ACVA,0,1,0,0,0
525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,47,7523.29,58.4539,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,160,23052.8,189.6,0.246051408,0.235649994,10,7,0,0,70,ACVA,0,0,1,0,0
526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,47,7523.29,58.4539,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,160,23052.8,189.6,0.246051408,0.235649994,25,7,0,0,70,ACVA,0,0,1,0,0
527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,47,7523.29,58.4539,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.207029086,0.197844401,10,7,0,0,70,ACVA,0,0,1,0,0
528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,47,7523.29,58.4539,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.207029086,0.197844401,25,7,0,0,70,ACVA,0,0,1,0,0
529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,150,21612,177.75,0.366169797,0.353068475,10,7,0,0,70,ACVA,1,0,0,0,0
530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,175,25214,207.375,0.331184054,0.318705081,10,7,0,0,70,ACVA,1,0,0,0,0
531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.302300694,0.290437432,10,7,0,0,70,ACVA,1,0,0,0,0
532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,225,32418,266.625,0.278051179,0.266775677,10,7,0,0,70,ACVA,1,0,0,0,0
533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,250,36020,296.25,0.257403187,0.246678903,10,7,0,0,70,ACVA,1,0,0,0,0
534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,350,50428,414.75,0.198454512,0.189559296,10,7,0,0,70,ACVA,1,0,0,0,0
535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,400,57632,474,0.178064921,0.169889911,10,7,0,0,70,ACVA,1,0,0,0,0
536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,500,72040,592.5,0.147712417,0.140692371,10,7,0,0,70,ACVA,1,0,0,0,0
537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,225,32418,266.625,0.278051179,0.266775677,13,7,0,0,70,ACVA,1,1,0,0,1
538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,250,36020,296.25,0.257403187,0.246678903,13,7,0,0,70,ACVA,1,1,0,0,1
539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,275,39622,325.875,0.239609837,0.229397877,13,7,0,0,70,ACVA,1,1,0,0,1
540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.224117412,0.214379572,13,7,0,0,70,ACVA,1,1,1,0,1
541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,350,50428,414.75,0.198454512,0.189559296,13,7,0,0,70,ACVA,1,0,1,0,1
542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,400,57632,474,0.178064921,0.169889911,13,7,0,0,70,ACVA,1,0,1,0,1
543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.302300694,0.290437432,15,7,0,0,70,ACVA,1,1,0,0,1
544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,225,32418,266.625,0.278051179,0.266775677,15,7,0,0,70,ACVA,1,1,0,0,1
545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,250,36020,296.25,0.257403187,0.246678903,15,7,0,0,70,ACVA,1,1,0,0,1
546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,275,39622,325.875,0.239609837,0.229397877,15,7,0,0,70,ACVA,1,1,1,0,1
547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.224117412,0.214379572,15,7,0,0,70,ACVA,1,1,1,0,1
548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,350,50428,414.75,0.198454512,0.189559296,15,7,0,0,70,ACVA,1,0,1,0,1
549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,400,57632,474,0.178064921,0.169889911,15,7,0,0,70,ACVA,1,0,1,0,1
550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,150,21612,177.75,0.366169797,0.353068475,17,7,0,0,70,ACVA,1,0,0,0,0
551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.302300694,0.290437432,17,7,0,0,70,ACVA,1,1,0,0,1
552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,225,32418,266.625,0.278051179,0.266775677,17,7,0,0,70,ACVA,0,1,0,0,0
553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,250,36020,296.25,0.257403187,0.246678903,17,7,0,0,70,ACVA,0,1,0,0,0
554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,275,39622,325.875,0.239609837,0.229397877,17,7,0,0,70,ACVA,0,1,1,0,1
555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.224117412,0.214379572,17,7,0,0,70,ACVA,0,1,1,0,1
556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,350,50428,414.75,0.198454512,0.189559296,17,7,0,0,70,ACVA,0,0,1,0,0
557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,400,57632,474,0.178064921,0.169889911,17,7,0,0,70,ACVA,0,0,1,0,0
558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,500,72040,592.5,0.147712417,0.140692371,17,7,0,0,70,ACVA,0,0,1,0,0
559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.302300694,0.290437432,20,7,0,0,70,ACVA,1,1,0,0,1
560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,225,32418,266.625,0.278051179,0.266775677,20,7,0,0,70,ACVA,0,1,0,0,0
561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,250,36020,296.25,0.257403187,0.246678903,20,7,0,0,70,ACVA,0,1,0,0,0
562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,275,39622,325.875,0.239609837,0.229397877,20,7,0,0,70,ACVA,0,1,1,0,1
563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,150,21612,177.75,0.366169797,0.353068475,25,7,0,0,70,ACVA,1,0,0,0,0
564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,175,25214,207.375,0.331184054,0.318705081,25,7,0,0,70,ACVA,1,1,0,0,1
565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.302300694,0.290437432,25,7,0,0,70,ACVA,1,1,0,0,1
566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,225,32418,266.625,0.278051179,0.266775677,25,7,0,0,70,ACVA,0,1,0,0,0
567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,250,36020,296.25,0.257403187,0.246678903,25,7,0,0,70,ACVA,0,1,0,0,0
568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,275,39622,325.875,0.239609837,0.229397877,25,7,0,0,70,ACVA,0,1,1,0,1
569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.224117412,0.214379572,25,7,0,0,70,ACVA,0,1,1,0,1
570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,350,50428,414.75,0.198454512,0.189559296,25,7,0,0,70,ACVA,0,0,1,0,0
571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,400,57632,474,0.178064921,0.169889911,25,7,0,0,70,ACVA,0,0,1,0,0
572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,78,12485.46,97.0086,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,500,72040,592.5,0.147712417,0.140692371,25,7,0,0,70,ACVA,0,0,1,0,0
573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,112,17927.84,139.2944,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,250,36020,296.25,0.332318032,0.319816763,10,7,0,0,70,ACVA,1,0,0,0,0
574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,112,17927.84,139.2944,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.293169265,0.281519759,10,7,0,0,70,ACVA,1,0,0,0,0
575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,112,17927.84,139.2944,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,475,68438,562.875,0.207580219,0.198377201,10,7,0,0,70,ACVA,1,0,0,0,0
576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,112,17927.84,139.2944,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,600,86448,711,0.171762354,0.163819026,10,7,0,0,70,ACVA,1,0,0,0,0
577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,112,17927.84,139.2944,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,800,115264,948,0.134601639,0.128111025,10,7,0,0,70,ACVA,1,0,0,0,0
578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,112,17927.84,139.2944,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,800,115264,948,0.134601639,0.128111025,13,7,0,0,70,ACVA,1,0,0,0,0
579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,112,17927.84,139.2944,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.293169265,0.281519759,17,7,0,0,70,ACVA,1,0,0,0,0
580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,112,17927.84,139.2944,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,800,115264,948,0.134601639,0.128111025,17,7,0,0,70,ACVA,1,0,0,0,0
581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,112,17927.84,139.2944,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,800,115264,948,0.134601639,0.128111025,20,7,0,0,70,ACVA,1,0,1,0,1
